0.0232999    0.0907472    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.0309233    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   0.0618466    0.240877    0.968583    

0.0232999    0.0907472    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.0309233    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.0175558    0.0920312    0.491144 	 	  0.75    0.75    0.75    1 		   0.0351117    0.184062    0.982287    

0.0309233    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.0175558    0.0920312    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.0232999    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   0.0465998    0.244285    0.968583    

0.0175558    0.0920312    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.0232999    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.0117425    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   0.023485    0.185904    0.982287    

0.0232999    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.0117425    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.0155845    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   0.031169    0.246729    0.968583    

0.0117425    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.0155845    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.00588285    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   0.0117657    0.187012    0.982287    

0.0155845    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.00588285    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
0.00780764    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   0.0156153    0.248199    0.968583    

0.00588285    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
0.00780764    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-3.76017e-08    0.0936907    0.491144 	 	  0.75    0.75    0.75    1 		   -7.52035e-08    0.187381    0.982287    

0.00780764    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-3.76017e-08    0.0936907    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-4.99045e-08    0.124345    0.484292 	 	  0.75    0.75    0.75    1 		   -9.9809e-08    0.24869    0.968583    

-3.76017e-08    0.0936907    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-4.99045e-08    0.124345    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.00588293    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0117659    0.187012    0.982287    

-4.99045e-08    0.124345    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.00588293    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.00780774    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   -0.0156155    0.248199    0.968583    

-0.00588293    0.0935058    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.00780774    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0117426    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0234852    0.185904    0.982287    

-0.00780774    0.1241    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0117426    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0155846    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   -0.0311692    0.246729    0.968583    

-0.0117426    0.0929519    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0155846    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0175559    0.0920311    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0351118    0.184062    0.982287    

-0.0155846    0.123364    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0175559    0.0920311    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0233    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   -0.0466    0.244285    0.968583    

-0.0175559    0.0920311    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0233    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0233    0.0907472    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0465999    0.181494    0.982287    

-0.0233    0.122142    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0233    0.0907472    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0309234    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   -0.0618468    0.240877    0.968583    

-0.0233    0.0907472    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0309234    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0289521    0.0891051    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0579041    0.17821    0.982287    

-0.0309234    0.120438    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0289521    0.0891051    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0384248    0.118259    0.484292 	 	  0.75    0.75    0.75    1 		   -0.0768495    0.236518    0.968583    

-0.0289521    0.0891051    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0384248    0.118259    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0344899    0.0871114    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0689798    0.174223    0.982287    

-0.0384248    0.118259    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0344899    0.0871114    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0457745    0.115613    0.484292 	 	  0.75    0.75    0.75    1 		   -0.091549    0.231226    0.968583    

-0.0344899    0.0871114    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0457745    0.115613    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0398916    0.0847738    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0797832    0.169548    0.982287    

-0.0457745    0.115613    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0398916    0.0847738    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0529436    0.112511    0.484292 	 	  0.75    0.75    0.75    1 		   -0.105887    0.225021    0.968583    

-0.0398916    0.0847738    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0529436    0.112511    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0451359    0.0821017    0.491144 	 	  0.75    0.75    0.75    1 		   -0.0902717    0.164203    0.982287    

-0.0529436    0.112511    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0451359    0.0821017    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0599037    0.108964    0.484292 	 	  0.75    0.75    0.75    1 		   -0.119807    0.217929    0.968583    

-0.0451359    0.0821017    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0599037    0.108964    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.050202    0.0791056    0.491144 	 	  0.75    0.75    0.75    1 		   -0.100404    0.158211    0.982287    

-0.0599037    0.108964    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.050202    0.0791056    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0666274    0.104988    0.484292 	 	  0.75    0.75    0.75    1 		   -0.133255    0.209976    0.968583    

-0.050202    0.0791056    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0666274    0.104988    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.05507    0.0757973    0.491144 	 	  0.75    0.75    0.75    1 		   -0.11014    0.151595    0.982287    

-0.0666274    0.104988    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.05507    0.0757973    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0730882    0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   -0.146176    0.201194    0.968583    

-0.05507    0.0757973    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0730882    0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0597207    0.0721899    0.491144 	 	  0.75    0.75    0.75    1 		   -0.119441    0.14438    0.982287    

-0.0730882    0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0597207    0.0721899    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0792605    0.0958094    0.484292 	 	  0.75    0.75    0.75    1 		   -0.158521    0.191619    0.968583    

-0.0597207    0.0721899    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0792605    0.0958094    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0641357    0.0682975    0.491144 	 	  0.75    0.75    0.75    1 		   -0.128271    0.136595    0.982287    

-0.0792605    0.0958094    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0641357    0.0682975    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.08512    0.0906435    0.484292 	 	  0.75    0.75    0.75    1 		   -0.17024    0.181287    0.968583    

-0.0641357    0.0682975    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.08512    0.0906435    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0682976    0.0641356    0.491144 	 	  0.75    0.75    0.75    1 		   -0.136595    0.128271    0.982287    

-0.08512    0.0906435    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0682976    0.0641356    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0906436    0.0851199    0.484292 	 	  0.75    0.75    0.75    1 		   -0.181287    0.17024    0.968583    

-0.0682976    0.0641356    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0906436    0.0851199    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0721899    0.0597206    0.491144 	 	  0.75    0.75    0.75    1 		   -0.14438    0.119441    0.982287    

-0.0906436    0.0851199    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0721899    0.0597206    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0958095    0.0792604    0.484292 	 	  0.75    0.75    0.75    1 		   -0.191619    0.158521    0.968583    

-0.0721899    0.0597206    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0958095    0.0792604    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0757974    0.0550699    0.491144 	 	  0.75    0.75    0.75    1 		   -0.151595    0.11014    0.982287    

-0.0958095    0.0792604    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0757974    0.0550699    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.100597    0.073088    0.484292 	 	  0.75    0.75    0.75    1 		   -0.201194    0.146176    0.968583    

-0.0757974    0.0550699    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.100597    0.073088    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0791057    0.0502019    0.491144 	 	  0.75    0.75    0.75    1 		   -0.158211    0.100404    0.982287    

-0.100597    0.073088    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0791057    0.0502019    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.104988    0.0666273    0.484292 	 	  0.75    0.75    0.75    1 		   -0.209976    0.133255    0.968583    

-0.0791057    0.0502019    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.104988    0.0666273    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0821018    0.0451358    0.491144 	 	  0.75    0.75    0.75    1 		   -0.164204    0.0902715    0.982287    

-0.104988    0.0666273    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0821018    0.0451358    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.108964    0.0599035    0.484292 	 	  0.75    0.75    0.75    1 		   -0.217929    0.119807    0.968583    

-0.0821018    0.0451358    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.108964    0.0599035    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0847739    0.0398915    0.491144 	 	  0.75    0.75    0.75    1 		   -0.169548    0.0797829    0.982287    

-0.108964    0.0599035    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0847739    0.0398915    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.112511    0.0529434    0.484292 	 	  0.75    0.75    0.75    1 		   -0.225021    0.105887    0.968583    

-0.0847739    0.0398915    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.112511    0.0529434    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0871114    0.0344898    0.491144 	 	  0.75    0.75    0.75    1 		   -0.174223    0.0689795    0.982287    

-0.112511    0.0529434    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0871114    0.0344898    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.115613    0.0457743    0.484292 	 	  0.75    0.75    0.75    1 		   -0.231226    0.0915487    0.968583    

-0.0871114    0.0344898    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.115613    0.0457743    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0891051    0.0289519    0.491144 	 	  0.75    0.75    0.75    1 		   -0.17821    0.0579039    0.982287    

-0.115613    0.0457743    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0891051    0.0289519    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.118259    0.0384246    0.484292 	 	  0.75    0.75    0.75    1 		   -0.236518    0.0768492    0.968583    

-0.0891051    0.0289519    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.118259    0.0384246    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0907472    0.0232998    0.491144 	 	  0.75    0.75    0.75    1 		   -0.181494    0.0465997    0.982287    

-0.118259    0.0384246    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0907472    0.0232998    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.120438    0.0309232    0.484292 	 	  0.75    0.75    0.75    1 		   -0.240877    0.0618464    0.968583    

-0.0907472    0.0232998    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.120438    0.0309232    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0920312    0.0175558    0.491144 	 	  0.75    0.75    0.75    1 		   -0.184062    0.0351116    0.982287    

-0.120438    0.0309232    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0920312    0.0175558    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.122142    0.0232998    0.484292 	 	  0.75    0.75    0.75    1 		   -0.244285    0.0465996    0.968583    

-0.0920312    0.0175558    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.122142    0.0232998    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0929519    0.0117425    0.491144 	 	  0.75    0.75    0.75    1 		   -0.185904    0.0234849    0.982287    

-0.122142    0.0232998    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0929519    0.0117425    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.123364    0.0155844    0.484292 	 	  0.75    0.75    0.75    1 		   -0.246729    0.0311689    0.968583    

-0.0929519    0.0117425    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.123364    0.0155844    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0935058    0.00588279    0.491144 	 	  0.75    0.75    0.75    1 		   -0.187012    0.0117656    0.982287    

-0.123364    0.0155844    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0935058    0.00588279    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.1241    0.00780756    0.484292 	 	  0.75    0.75    0.75    1 		   -0.248199    0.0156151    0.968583    

-0.0935058    0.00588279    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.1241    0.00780756    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0936907    -9.75411e-08    0.491144 	 	  0.75    0.75    0.75    1 		   -0.187381    -1.95082e-07    0.982287    

-0.1241    0.00780756    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0936907    -9.75411e-08    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.124345    -1.29455e-07    0.484292 	 	  0.75    0.75    0.75    1 		   -0.24869    -2.5891e-07    0.968583    

-0.0936907    -9.75411e-08    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.124345    -1.29455e-07    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0935058    -0.00588299    0.491144 	 	  0.75    0.75    0.75    1 		   -0.187012    -0.011766    0.982287    

-0.124345    -1.29455e-07    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0935058    -0.00588299    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.1241    -0.00780782    0.484292 	 	  0.75    0.75    0.75    1 		   -0.248199    -0.0156156    0.968583    

-0.0935058    -0.00588299    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.1241    -0.00780782    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0929519    -0.0117427    0.491144 	 	  0.75    0.75    0.75    1 		   -0.185904    -0.0234853    0.982287    

-0.1241    -0.00780782    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0929519    -0.0117427    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.123364    -0.0155847    0.484292 	 	  0.75    0.75    0.75    1 		   -0.246729    -0.0311694    0.968583    

-0.0929519    -0.0117427    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.123364    -0.0155847    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0920311    -0.017556    0.491144 	 	  0.75    0.75    0.75    1 		   -0.184062    -0.035112    0.982287    

-0.123364    -0.0155847    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0920311    -0.017556    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.122142    -0.0233001    0.484292 	 	  0.75    0.75    0.75    1 		   -0.244285    -0.0466001    0.968583    

-0.0920311    -0.017556    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.122142    -0.0233001    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0907472    -0.0233    0.491144 	 	  0.75    0.75    0.75    1 		   -0.181494    -0.0466001    0.982287    

-0.122142    -0.0233001    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0907472    -0.0233    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.120438    -0.0309235    0.484292 	 	  0.75    0.75    0.75    1 		   -0.240877    -0.0618469    0.968583    

-0.0907472    -0.0233    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.120438    -0.0309235    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0891051    -0.0289521    0.491144 	 	  0.75    0.75    0.75    1 		   -0.17821    -0.0579042    0.982287    

-0.120438    -0.0309235    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0891051    -0.0289521    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.118259    -0.0384248    0.484292 	 	  0.75    0.75    0.75    1 		   -0.236518    -0.0768497    0.968583    

-0.0891051    -0.0289521    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.118259    -0.0384248    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0871113    -0.0344899    0.491144 	 	  0.75    0.75    0.75    1 		   -0.174223    -0.0689799    0.982287    

-0.118259    -0.0384248    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0871113    -0.0344899    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.115613    -0.0457746    0.484292 	 	  0.75    0.75    0.75    1 		   -0.231226    -0.0915491    0.968583    

-0.0871113    -0.0344899    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.115613    -0.0457746    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0847738    -0.0398916    0.491144 	 	  0.75    0.75    0.75    1 		   -0.169548    -0.0797833    0.982287    

-0.115613    -0.0457746    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0847738    -0.0398916    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.112511    -0.0529436    0.484292 	 	  0.75    0.75    0.75    1 		   -0.225021    -0.105887    0.968583    

-0.0847738    -0.0398916    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.112511    -0.0529436    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0821017    -0.0451359    0.491144 	 	  0.75    0.75    0.75    1 		   -0.164203    -0.0902719    0.982287    

-0.112511    -0.0529436    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0821017    -0.0451359    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.108964    -0.0599038    0.484292 	 	  0.75    0.75    0.75    1 		   -0.217928    -0.119808    0.968583    

-0.0821017    -0.0451359    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.108964    -0.0599038    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0791056    -0.0502021    0.491144 	 	  0.75    0.75    0.75    1 		   -0.158211    -0.100404    0.982287    

-0.108964    -0.0599038    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0791056    -0.0502021    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.104988    -0.0666275    0.484292 	 	  0.75    0.75    0.75    1 		   -0.209976    -0.133255    0.968583    

-0.0791056    -0.0502021    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.104988    -0.0666275    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0757973    -0.0550701    0.491144 	 	  0.75    0.75    0.75    1 		   -0.151595    -0.11014    0.982287    

-0.104988    -0.0666275    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0757973    -0.0550701    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.100597    -0.0730883    0.484292 	 	  0.75    0.75    0.75    1 		   -0.201194    -0.146177    0.968583    

-0.0757973    -0.0550701    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.100597    -0.0730883    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0721898    -0.0597208    0.491144 	 	  0.75    0.75    0.75    1 		   -0.14438    -0.119442    0.982287    

-0.100597    -0.0730883    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0721898    -0.0597208    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0958093    -0.0792606    0.484292 	 	  0.75    0.75    0.75    1 		   -0.191619    -0.158521    0.968583    

-0.0721898    -0.0597208    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0958093    -0.0792606    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0682975    -0.0641358    0.491144 	 	  0.75    0.75    0.75    1 		   -0.136595    -0.128272    0.982287    

-0.0958093    -0.0792606    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0682975    -0.0641358    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0906435    -0.0851201    0.484292 	 	  0.75    0.75    0.75    1 		   -0.181287    -0.17024    0.968583    

-0.0682975    -0.0641358    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0906435    -0.0851201    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0641356    -0.0682976    0.491144 	 	  0.75    0.75    0.75    1 		   -0.128271    -0.136595    0.982287    

-0.0906435    -0.0851201    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0641356    -0.0682976    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0851199    -0.0906437    0.484292 	 	  0.75    0.75    0.75    1 		   -0.17024    -0.181287    0.968583    

-0.0641356    -0.0682976    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0851199    -0.0906437    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0597206    -0.07219    0.491144 	 	  0.75    0.75    0.75    1 		   -0.119441    -0.14438    0.982287    

-0.0851199    -0.0906437    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0597206    -0.07219    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0792603    -0.0958095    0.484292 	 	  0.75    0.75    0.75    1 		   -0.158521    -0.191619    0.968583    

-0.0597206    -0.07219    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0792603    -0.0958095    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0550699    -0.0757974    0.491144 	 	  0.75    0.75    0.75    1 		   -0.11014    -0.151595    0.982287    

-0.0792603    -0.0958095    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0550699    -0.0757974    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.073088    -0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   -0.146176    -0.201195    0.968583    

-0.0550699    -0.0757974    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.073088    -0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0502019    -0.0791057    0.491144 	 	  0.75    0.75    0.75    1 		   -0.100404    -0.158211    0.982287    

-0.073088    -0.100597    0.484292 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
-0.0502019    -0.0791057    0.491144 	 	  0.75    0.75    0.75    1 		   0    0    1    
-0.0666272    -0.104988    0.484292 	 	  0.75    0.75    0.75    1 		   -0.133254    -0.209976    0.968583    

-0.0502019    -0.0791057    0.491144 	 	  0.75    0.75    0.75    1 		   0.0627905    0    0.998027    
